symbol,name,category,type,exchange
JTISX,JPMorgan Tax Aware High Income,N/A,Mutual Fund,NAS
FAAIX,Fidelity Advisor Asset Manager,N/A,Mutual Fund,NAS
SABCX,Aggressive Balanced Allocation,N/A,Mutual Fund,NAS
RDBTX,American Fds 2015 Target Date R,N/A,Mutual Fund,NAS
LWBOX,Western Asset Corporate Bond Fu,N/A,Mutual Fund,NAS
JASSX,James Alpha Structured Credit V,N/A,Mutual Fund,NAS
FIJMX,Fidelity Advisor Freedom 2025 F,N/A,Mutual Fund,NAS
WABCX,Western Asset Core Bond Fund Cl,N/A,Mutual Fund,NAS
FAUFX,Fidelity Advisor Utilities Fund,N/A,Mutual Fund,NAS
GDCFX,Goldman Sachs Alternative Premi,N/A,Mutual Fund,NAS
XDMOX,Western Asset Mortgage Defined,N/A,Mutual Fund,NAS
UAEMX,USAA Emerging Market Fund Adv S,N/A,Mutual Fund,NAS
MRLOX,BlackRock Global Alloc R,N/A,Mutual Fund,NAS
ATMMIF.MI,ATOMO MADE IN ITALY FUND - CLAS,N/A,Mutual Fund,MIL
ZJP4.SG,Schroder ISF - Greater China A,N/A,Mutual Fund,STU
NDARX,American Funds Retirement Incom,N/A,Mutual Fund,NAS
XHIOX,Western Asset High Income Oppor,N/A,Mutual Fund,NAS
NWJFX,Nationwide Ziegler NYSE Arca Te,N/A,Mutual Fund,NAS
PALAX,AllianzGI Global Allocation Fun,N/A,Mutual Fund,NAS
XRNPX,Cohen & Steers REIT and Preferr,N/A,Mutual Fund,NAS
MFAAX,American Funds Mortgage Fund Cl,N/A,Mutual Fund,NAS
IBJAX,Ivy Corporate Bond Fund Class A,N/A,Mutual Fund,NAS
IVGSX,VY Invesco Growth and Income P,N/A,Mutual Fund,NAS
CFICX,Calvert Income Fund Class A,N/A,Mutual Fund,NAS
MIGAX,MSIFT Corporate Bond Class A,N/A,Mutual Fund,NAS
XGAMX,General American Investors Comp,N/A,Mutual Fund,NAS
JVAYX,JPMorgan Value Advantage Fund -,N/A,Mutual Fund,NAS
S0566.MC,"ACCIONES CARTERA EUTOPIA, SICAV",N/A,Mutual Fund,MCE
GIBDAX,ADT 1156 ADVISORS CORP TRUST GL,N/A,Mutual Fund,NAS
GARPTX,ADT 1996 Q-GARP Portfolio Serie,N/A,Mutual Fund,NAS
FVOPCX,FT 8401: Richard Bernstein Advi,N/A,Mutual Fund,NAS
S2599.MC,"ACCIONES SALLIERCA,SICAV,S.A.",N/A,Mutual Fund,MCE
QCENX,AQR Large Cap Multi-Style Fund,N/A,Mutual Fund,NAS
XWIAX,Western Asset/Claymore Inflatio,N/A,Mutual Fund,NAS
LINSX,Lord Abbett International Oppor,N/A,Mutual Fund,NAS
FMGAX,Fidelity Advisor Mortgage Secur,N/A,Mutual Fund,NAS
GAOZX,JPMorgan Global Allocation Fund,N/A,Mutual Fund,NAS
NGLAX,Neuberger Berman Global Allocat,N/A,Mutual Fund,NAS
PAXIX,Pax Sustainable Allocation Fund,N/A,Mutual Fund,NAS
FVLTX,Fidelity Advisor Value Leaders,N/A,Mutual Fund,NAS
AGGNX,American Century Global Gold Fu,N/A,Mutual Fund,NAS
RBAEX,American Funds Moderate Growth,N/A,Mutual Fund,NAS
AUNAX,"AB Bond Fund, Inc. - AB Municip",N/A,Mutual Fund,NAS
MMAQX,MProved Systematic Merger Arbit,N/A,Mutual Fund,NAS
JAQSX,Janus Henderson Asia Equity Fun,N/A,Mutual Fund,NAS
LINQX,Lord Abbett Intl Opportunities,N/A,Mutual Fund,NAS
SIETX,AIG International Dividend Stra,N/A,Mutual Fund,NAS
LDMCX,Lord Abbett Emerging Markets Bo,N/A,Mutual Fund,NAS
RBEGX,American Funds Growth and Incom,N/A,Mutual Fund,NAS
CIPEX,American Funds Conservative Gro,N/A,Mutual Fund,NAS
BWLRX,American Beacon Bridgeway Large,N/A,Mutual Fund,NAS
AVBIX,American Century VP Balanced -,N/A,Mutual Fund,NAS
PDMEX,Putnam Multi Asset Absolute Ret,N/A,Mutual Fund,NAS
EAGMX,Eaton Vance Global Macro Absolu,N/A,Mutual Fund,NAS
ETAMX,Eventide Multi-Asset Income Fun,N/A,Mutual Fund,NAS
FHETX,Fidelity Advisor Real Estate Fu,N/A,Mutual Fund,NAS
FFFLX,Fidelity Advisor Freedom 2050 F,N/A,Mutual Fund,NAS
TASHX,Transamerica Multi-Asset Income,N/A,Mutual Fund,NAS
TFGPX,American Beacon TwentyFour Stra,N/A,Mutual Fund,NAS
WFMDX,WF Special Mid Cap Value Fund A,N/A,Mutual Fund,NAS
JAARX,John Hancock Funds II Alternati,N/A,Mutual Fund,NAS
FICVX,Fidelity Advisor Convertible Se,N/A,Mutual Fund,NAS
HAFCX,Hartford Multi-Asset Income and,N/A,Mutual Fund,NAS
DVRCX,MFS Global Alternative Strategy,N/A,Mutual Fund,NAS
FMATX,AIG Multi-Asset Allocation Fund,N/A,Mutual Fund,NAS
ADGAX,"AB Core Opportunities Fund, Inc",N/A,Mutual Fund,NAS
ABESX,Aberdeen Intermediate Municipal,N/A,Mutual Fund,NAS
RWBEX,Capital World Growth and Income,N/A,Mutual Fund,NAS
FUGCX,Fidelity Advisor Utilities Cl C,N/A,Mutual Fund,NAS
AMOMX,AQR Large Cap Momentum Style Fu,N/A,Mutual Fund,NAS
ADJPX,AllianzGI NFJ Dividend Value Fu,N/A,Mutual Fund,NAS
RMGAX,Riverfront Global Allocation Fu,N/A,Mutual Fund,NAS
SACEX,Spirit of America Energy Fund -,N/A,Mutual Fund,NAS
XKMFX,Kayne Anderson Midstream Energy,N/A,Mutual Fund,NAS
FAAAX,Franklin K2 Alternative Strateg,N/A,Mutual Fund,NAS
HRAAX,Hartford Growth Allocation Fund,N/A,Mutual Fund,NAS
ERDY.SG,BGF - Emerging Markets A2,N/A,Mutual Fund,STU
MFFSX,MFS Lifetime 2050 Fund Class A,N/A,Mutual Fund,NAS
FIFOX,Fidelity Advisor Founders Fund,N/A,Mutual Fund,NAS
FCIGX,Fidelity Advisor Small Cap Grow,N/A,Mutual Fund,NAS
FPIOX,Strategic Advisers Income Oppor,N/A,Mutual Fund,NAS
DIAVX,BNY Mellon Inflation Adjusted S,N/A,Mutual Fund,NAS
QGRCX,Invesco Oppenheimer Global Allo,N/A,Mutual Fund,NAS
AWYIX,CIBC Atlas Equity Income Fund I,N/A,Mutual Fund,NAS
RAFCX,"AMCAP Fund, Class R-3 Shares",N/A,Mutual Fund,NAS
AAIFX,Crow Point Alternative Income F,N/A,Mutual Fund,NAS
AFRN7.PA,AMUNDI FRN 3 7,N/A,Mutual Fund,PAR
FONSER1F.MX,SAM ASSET MANAGEMENT SA DE CV F,N/A,Mutual Fund,MEX
AVMO.AS,ACTIAM D mix off,N/A,Mutual Fund,AMS
FPCOX,FA 529 PORT 2016-OLD CL A,N/A,Mutual Fund,NAS
AT0000A1U685.VI,Raiffeisen-Nachhaltigkeit-Aktie,N/A,Mutual Fund,VIE
ES0174710006.MC,SANTANDER EQUALITY ACCIONES,N/A,Mutual Fund,MCE
FEVULX,FT 7795: Tax-Advantaged Municip,N/A,Mutual Fund,NAS
FNNIX,FS Multi-Alternative Income Fun,N/A,Mutual Fund,NAS
FNJBRX,FT 7899: Municipal Advantage Cl,N/A,Mutual Fund,NAS
GADVX,Gabelli ABC Fund - Advisor Shar,N/A,Mutual Fund,NAS
TWGAX,American Century International,N/A,Mutual Fund,NAS
FMFAX,Fidelity Advisor Materials Fund,N/A,Mutual Fund,NAS
AADIX,Invesco Growth Allocation Fund,N/A,Mutual Fund,NAS
LBNSX,Lord Abbett Bond-Debenture Fund,N/A,Mutual Fund,NAS
MAMQX,"Mutual America Insti Fds, Inc.",N/A,Mutual Fund,NAS
PDAIX,PineBridge Dynamic Asset Alloca,N/A,Mutual Fund,NAS
ACLWX,American Century NT Heritage Fu,N/A,Mutual Fund,NAS
AABCX,Putnam Dynamic Asset Allocation,N/A,Mutual Fund,NAS
PPVFX,American Funds Preservation Por,N/A,Mutual Fund,NAS
WFDFX,Wells Fargo Target 2060 Fund Ad,N/A,Mutual Fund,NAS
PPGNX,PIMCO GNMA and Government Secur,N/A,Mutual Fund,NAS
CIMAX,"The Income Fund of America, Cla",N/A,Mutual Fund,NAS
MLRKX,BlackRock Advantage Large Cap C,N/A,Mutual Fund,NAS
DRAZX,Destinations Real Assets Fund -,N/A,Mutual Fund,NAS
CLTCX,Catalyst/Lyons Tactical Allocat,N/A,Mutual Fund,NAS
REAIX,American Century Real Estate Fu,N/A,Mutual Fund,NAS
ADCIX,American Century Disciplined Gr,N/A,Mutual Fund,NAS
TGPNX,TCW Conservative Allocation Fun,N/A,Mutual Fund,NAS
ACLDX,"American Century Inv, NT Divers",N/A,Mutual Fund,NAS
ADVRX,American Century Diversified Bo,N/A,Mutual Fund,NAS
ABLSX,American Beacon Balanced Fund A,N/A,Mutual Fund,NAS
BLYCX,American Beacon Bridgeway Large,N/A,Mutual Fund,NAS
AEQAX,Ascendant Deep Value Bond Fund,N/A,Mutual Fund,NAS
FIQCX,Fidelity Advisor Asset Manager,N/A,Mutual Fund,NAS
PRPDX,Permanent Portfolio Class A,N/A,Mutual Fund,NAS
TSHRX,Transamerica Asset Allocation S,N/A,Mutual Fund,NAS
RROPX,American Funds Retirement Incom,N/A,Mutual Fund,NAS
ISFOX,Lord Abbett Multi-Asset Income,N/A,Mutual Fund,NAS
LICSX,Lord Abbett International Equit,N/A,Mutual Fund,NAS
GAFCX,ASG Global Alternatives Fund Cl,N/A,Mutual Fund,NAS
FIWAX,Fidelity Advisor Limited Term M,N/A,Mutual Fund,NAS
FVIAX,Fidelity Advisor Government Inc,N/A,Mutual Fund,NAS
ACSLX,American Century Select - Class,N/A,Mutual Fund,NAS
AGBRX,American Century Global Bond Fd,N/A,Mutual Fund,NAS
MIAIX,MFS Inflation Adjusted Bond Fun,N/A,Mutual Fund,NAS
INPEX,American Funds Conservative Gro,N/A,Mutual Fund,NAS
GAVAX,KL Allocation Fund - Advisor Cl,N/A,Mutual Fund,NAS
AIAGX,Aberdeen Realty Income and Grow,N/A,Mutual Fund,NAS
ALTHX,"AB Municipal Income Fund, Inc.",N/A,Mutual Fund,NAS
ICLAX,Transamerica Asset Allocation -,N/A,Mutual Fund,NAS
BGMAX,BMO Mid Cap Growth Fund Class A,N/A,Mutual Fund,NAS
AT0000A0FYT9.VI,Apollo Selection Trend (A),N/A,Mutual Fund,VIE
FHEIX,Fidelity Advisor Real Estate Fu,N/A,Mutual Fund,NAS
S1310.MC,"ACCIONES IDEST INVERSIONES,SICA",N/A,Mutual Fund,MCE
APDTX,Artisan Thematic Fund - Advisor,N/A,Mutual Fund,NAS
FDIFX,Fidelity Advisor Freedom 2020 F,N/A,Mutual Fund,NAS
RERBX,American Funds - EuroPacific Gr,N/A,Mutual Fund,NAS
BAFGX,Brown Advisory Growth Equity Fd,N/A,Mutual Fund,NAS
FVIIX,Fidelity Advisor Government Inc,N/A,Mutual Fund,NAS
FAQTX,American Funds 2035 Target Date,N/A,Mutual Fund,NAS
OFALX,Olstein All Cap Value Fund Clas,N/A,Mutual Fund,NAS
AT0000986377.VI,Raiffeisen-Europa-Aktien (R) A,N/A,Mutual Fund,VIE
JHAAX,JHF II Multi-Asset Absolute Ret,N/A,Mutual Fund,NAS
CFAIX,Calvert Conservative Allocation,N/A,Mutual Fund,NAS
PSWJX,"Principal Fds, Inc. Strategic A",N/A,Mutual Fund,NAS
APDLX,Artisan Value Fund Advisor Shar,N/A,Mutual Fund,NAS
PNECX,AllianzGI NFJ Dividend Value Fu,N/A,Mutual Fund,NAS
AVEWX,Ave Maria World Equity Fund,N/A,Mutual Fund,NAS
FIWEX,Fidelity Advisor Municipal Inco,N/A,Mutual Fund,NAS
ECASX,Eaton Vance Atlanta-Capital SMI,N/A,Mutual Fund,NAS
ICHAX,ICON Healthcare Fund Class A,N/A,Mutual Fund,NAS
FSAZX,Fidelity Arizona Municipal Inco,N/A,Mutual Fund,NAS
PCVCX,AllianzGI NFJ Small-Cap Value,N/A,Mutual Fund,NAS
JUCDX,Janus Henderson Absolute Return,N/A,Mutual Fund,NAS
FSBHX,Fidelity Advisor Short Duration,N/A,Mutual Fund,NAS
FSMMX,FS Multi-Strategy Alternatives,N/A,Mutual Fund,NAS
CGIEX,International Growth and Income,N/A,Mutual Fund,NAS
SLIYX,Multi Asset Income Fund Class Y,N/A,Mutual Fund,NAS
FALIX,Fidelity Advisor Large Cap Fund,N/A,Mutual Fund,NAS
SMLLX,Western Asset Intermediate-Term,N/A,Mutual Fund,NAS
FATTX,American Funds 2045 Target Date,N/A,Mutual Fund,NAS
PDRYX,Putnam Dynamic Risk Allocation,N/A,Mutual Fund,NAS
FIKWX,Fidelity Advisor Asset Manager,N/A,Mutual Fund,NAS
ADNIX,American Beacon ARK Disruptive,N/A,Mutual Fund,NAS
WATAX,Western Asset Intermediate Bond,N/A,Mutual Fund,NAS
FIKQX,Fidelity Advisor Investment Gra,N/A,Mutual Fund,NAS
AVLIX,American Century Value Fund - I,N/A,Mutual Fund,NAS
AGBNX,American Century Global Bond Fu,N/A,Mutual Fund,NAS
LONAX,Longboard Alternative Growth Fu,N/A,Mutual Fund,NAS
GAIEX,American Funds Growth and Incom,N/A,Mutual Fund,NAS
FAOTX,American Funds 2020 Target Date,N/A,Mutual Fund,NAS
CITAX,"American High-Income Trust, Cla",N/A,Mutual Fund,NAS
LINCX,Lord Abbett Securities Trust In,N/A,Mutual Fund,NAS
FJAJX,Fidelity Advisor Freedom Blend,N/A,Mutual Fund,NAS
FDDTX,American Funds 2025 Target Date,N/A,Mutual Fund,NAS
CENAX,American Funds College Enrollme,N/A,Mutual Fund,NAS
MFTNX,Arrow Managed Futures Strategy,N/A,Mutual Fund,NAS
ALVSX,American Century Large Company,N/A,Mutual Fund,NAS
SPABX,SilverPepper Merger Arbitrage F,N/A,Mutual Fund,NAS
RITCX,American Funds - American High,N/A,Mutual Fund,NAS
TVRVX,Third Avenue Real Estate Value,N/A,Mutual Fund,NAS
DCMIX,BNY Mellon California AMT-Free,N/A,Mutual Fund,NAS
EFIPX,Fidelity Advisor Limited Term B,N/A,Mutual Fund,NAS
EQCHX,AXS Chesapeake Strategy Fund Cl,N/A,Mutual Fund,NAS
NEFOX,Natixis Oakmark Fund Class A,N/A,Mutual Fund,NAS
ABYIX,Abbey Capital Futures Strategy,N/A,Mutual Fund,NAS
LU1437018838.SG,Amundi Index Solutions-AMUNDI I,N/A,Mutual Fund,STU
EXV5.SG,iShares STOXX Europe 600 Automo,N/A,Mutual Fund,STU
TFEBX,The Tax-Exempt Bond Fund of Ame,N/A,Mutual Fund,NAS
GWMIX,AMG GW&K Municipal Bond Fund -,N/A,Mutual Fund,NAS
NYAAX,American Funds Tax-Exempt Fund,N/A,Mutual Fund,NAS
SLANX,DWS Latin America Equity Fund -,N/A,Mutual Fund,NAS
ESFAX,Ashmore Emerging Markets Short,N/A,Mutual Fund,NAS
JVAIX,JPMorgan Value Advantage Class,N/A,Mutual Fund,NAS
AMEIX,American Century Equity Growth,N/A,Mutual Fund,NAS
IWIRX,Guinness Atkinson Global Innova,N/A,Mutual Fund,NAS
AZIIX,AllianzGI Structured Return Fun,N/A,Mutual Fund,NAS
FQAHX,Strategic Advisers Internationa,N/A,Mutual Fund,NAS
ES0109848020.MC,ARCANO PARTNERS FUND PT P,N/A,Mutual Fund,MCE
HFQACX,ADT 1983 Strategic High 50/Q-50,N/A,Mutual Fund,NAS
MLPCQX,"ADT 1943 Cohen & Steers MLP, Mi",N/A,Mutual Fund,NAS
FSIOAX,FT 7766: Richard Bernstein Advi,N/A,Mutual Fund,NAS
S2132.MC,"ACCIONES MOBILINVERSION,SICAV,S",N/A,Mutual Fund,MCE
AT0000811252.VI,Amundi Euro Corporate Bond,N/A,Mutual Fund,VIE
S0279.MC,"ACCIONES ASTMER INVEST,SICAV,S.",N/A,Mutual Fund,MCE
LCRAX,Lord Abbett Core Fixed Income F,N/A,Mutual Fund,NAS
TFGIX,American Beacon TwentyFour Stra,N/A,Mutual Fund,NAS
LGBFX,Lord Abbett Global Bond Fund C,N/A,Mutual Fund,NAS
LAFQX,"Lord Abbett Affiliated Fd, Inc",N/A,Mutual Fund,NAS
XEMDX,Western Assets Emerging Markets,N/A,Mutual Fund,NAS
RCFTX,American Fds 2035 Target Date R,N/A,Mutual Fund,NAS
PADQX,PGIM Absolute Return Bond Fund,N/A,Mutual Fund,NAS
LSFLX,Lord Abbett Focused Large Cap V,N/A,Mutual Fund,NAS
JTHAX,James Alpha Total Hedge Portfol,N/A,Mutual Fund,NAS
ECACX,MFS Conservative Allocation Fun,N/A,Mutual Fund,NAS
RCATX,American Fds 2010 Target Date R,N/A,Mutual Fund,NAS
NWADX,Nationwide Loomis All Cap Growt,N/A,Mutual Fund,NAS
FCTHX,Fidelity Advisor Freedom 2035 C,N/A,Mutual Fund,NAS
TDHAX,"AB Cap Fund, Inc. - AB Multi-Ma",N/A,Mutual Fund,NAS
LMPFX,ClearBridge Aggressive Growth F,N/A,Mutual Fund,NAS
IYVAX,Ivy Value Fund Class A,N/A,Mutual Fund,NAS
PSAJX,"Principal Fds, Inc. Strategy As",N/A,Mutual Fund,NAS
PADLX,Retirement Advantage Mat Fund C,N/A,Mutual Fund,NAS
WHGAX,Westwood SmallCap Fund Class A,N/A,Mutual Fund,NAS
SCAVX,"AB Cap Fund, Inc. - AB Small Ca",N/A,Mutual Fund,NAS
TDCCX,"AB Cap Fund, Inc. - AB Multi-Ma",N/A,Mutual Fund,NAS
ARFMX,American Century One Choice 205,N/A,Mutual Fund,NAS
RGPCX,American Funds Growth Portfolio,N/A,Mutual Fund,NAS
AMNAX,AB Municipal Income Fund II - M,N/A,Mutual Fund,NAS
FDKSX,Fidelity Advisor Freedom 2060 F,N/A,Mutual Fund,NAS
CVLOX,Calamos Global Growth and Incom,N/A,Mutual Fund,NAS
ECGMX,Eaton Vance Global Macro Absolu,N/A,Mutual Fund,NAS
SOAOX,Spirit of America Income & Oppo,N/A,Mutual Fund,NAS
PLUSX,DWS Multi-Asset Moderate Alloca,N/A,Mutual Fund,NAS
LFIAX,MFS Lifetime 2055 Fd Cl A,N/A,Mutual Fund,NAS
CGNGX,American Funds Growth and Incom,N/A,Mutual Fund,NAS
AACRX,American Century Strategic Allo,N/A,Mutual Fund,NAS
ABQYX,"AB Bond Fund, Inc. - AB Total R",N/A,Mutual Fund,NAS
RHSIX,Rational Strategic Allocation F,N/A,Mutual Fund,NAS
FMEAX,Fidelity Advisor Emerging Europ,N/A,Mutual Fund,NAS
XFEIX,First Trust MLP and Energy Inco,N/A,Mutual Fund,NAS
SSGAX,"SEI Asset Allocation Tr, Aggres",N/A,Mutual Fund,NAS
LBCAX,Lord Abbett Corporate Bond Fund,N/A,Mutual Fund,NAS
ABNRX,"AB Bond Fund, Inc. - AB Bond In",N/A,Mutual Fund,NAS
ACGQX,Invesco Growth and Income Fund,N/A,Mutual Fund,NAS
CBBYX,AB Relative Value Fund - ADV,N/A,Mutual Fund,NAS
XALCX,BNY Mellon Alcentra Global Mult,N/A,Mutual Fund,NAS
MGALX,MFS Growth Allocation Fund Cl R,N/A,Mutual Fund,NAS
SOAMX,Spirit of America Municipal Tax,N/A,Mutual Fund,NAS
QSERX,AQR Small Cap Multi-Style Fund,N/A,Mutual Fund,NAS
ALLFX,Invesco Balanced-Risk Allocatio,N/A,Mutual Fund,NAS
FZAIX,Fidelity Advisor International,N/A,Mutual Fund,NAS
QMNNX,AQR Equity Market Neutral Fund,N/A,Mutual Fund,NAS
LBFFX,Lord Abbett Convertible Fd - Cl,N/A,Mutual Fund,NAS
ETAZX,Eaton Vance Arizona Municipal I,N/A,Mutual Fund,NAS
FHYAX,Federated High Yield Trust- A S,N/A,Mutual Fund,NAS
TSALX,TIAA-CREF Lifestyle Aggressive,N/A,Mutual Fund,NAS
QRPRX,AQR Alternative Risk Premia Fun,N/A,Mutual Fund,NAS
DVEAX,Delaware Select Growth Fund A C,N/A,Mutual Fund,NAS
ABFW.AS,ASN MIXFONDS,N/A,Mutual Fund,AMS
AT0000A0AH06.VI,KEPLER Value Aktienfonds (T),N/A,Mutual Fund,VIE
AWEIX,CIBC Atlas Disciplined Equity F,N/A,Mutual Fund,NAS
DNLDX,BNY Mellon Active MidCap Fund C,N/A,Mutual Fund,NAS
RINCX,Victory RS Science and Technolo,N/A,Mutual Fund,NAS
FAFCX,Fidelity Advisor Series VII: Fi,N/A,Mutual Fund,NAS
FEYIX,Fidelity Advisor Asset Manager,N/A,Mutual Fund,NAS
CSIBX,Calvert Bond Fund Class A,N/A,Mutual Fund,NAS
HWHAX,Hotchkis and Wiley High Yield F,N/A,Mutual Fund,NAS
FEAAX,Fidelity Advisor Series VIII Fi,N/A,Mutual Fund,NAS
WISAEX,CIT: IndexSelect Aggressive 203,N/A,Mutual Fund,NAS
XHGLX,Highland Global Allocation Fund,N/A,Mutual Fund,NAS
AFIRVISB.MX,"AFIRVIS, S.A. DE C.V. F.I.I.D.",N/A,Mutual Fund,MEX
S0243.MC,ARGALAN INVERSIONES S.A. SICAV,N/A,Mutual Fund,MCE
AT0000A009T3.VI,AVO 50 (A),N/A,Mutual Fund,VIE
S3486.MC,ACCIONES DIDIME DE INVERSIONES,N/A,Mutual Fund,MCE
S2999.MC,"ACCIONES VELABOIT, SICAV, S.A.",N/A,Mutual Fund,MCE
S0201.MC,ACCIONES ANTRESMA DE INVERSIONE,N/A,Mutual Fund,MCE
S2032.MC,"ACCIONES MAQUEDA 2000, SICAV, S",N/A,Mutual Fund,MCE
FTRVX,Fidelity Advisor Managed Retire,N/A,Mutual Fund,NAS
IMAHPX,Multi-Asset High Income Portfol,N/A,Mutual Fund,NAS
CATPX,Columbia Aggressive Track Ages,N/A,Mutual Fund,NAS
CADFX,CION Ares Diversified Credit Fu,N/A,Mutual Fund,NAS
FIMWX,American Funds Retirement Incom,N/A,Mutual Fund,NAS
SPFRX,American Beacon Sound Point Flo,N/A,Mutual Fund,NAS
SFLAX,AIG Focused Alpha Large-Cap Fun,N/A,Mutual Fund,NAS
LMQSX,QS Global Dividend Fund Class A,N/A,Mutual Fund,NAS
ARYEX,American Century Real Estate Fu,N/A,Mutual Fund,NAS
AROAX,American Century One Choice 204,N/A,Mutual Fund,NAS
LUBYX,Lord Abbett Ultra Short Bond Fu,N/A,Mutual Fund,NAS
FHUGX,Fidelity Advisor Municipal Inco,N/A,Mutual Fund,NAS
RBATX,American Fds 2010 Target Date R,N/A,Mutual Fund,NAS
RBEBX,The Bond Fund of America - Clas,N/A,Mutual Fund,NAS
ISNKX,Voya Solution 2040 Portfolio Ad,N/A,Mutual Fund,NAS
AFDGX,American Century Sustainable Eq,N/A,Mutual Fund,NAS
PQIIX,PIMCO Dividend and Income Fund,N/A,Mutual Fund,NAS
FIQWX,Fidelity Advisor Strategic Divi,N/A,Mutual Fund,NAS
LAGGX,Lord Abbett Global Bond Fund C,N/A,Mutual Fund,NAS
RHSCX,Rational Strategic Allocation F,N/A,Mutual Fund,NAS
CRDIX,Griffin Institutional Access Cr,N/A,Mutual Fund,NAS
KWICX,"Kinetics Mutual Fds, The Altern",N/A,Mutual Fund,NAS
PKAAX,PIMCO RAE US Fund Class A,N/A,Mutual Fund,NAS
PABYX,Putnam Dynamic Asset Allocation,N/A,Mutual Fund,NAS
GHAYX,Van Eck Global Hard Assets Fund,N/A,Mutual Fund,NAS
HMXCX,AlphaCentric Premium Opportunit,N/A,Mutual Fund,NAS
FTCLX,Franklin Templeton Corefolio Al,N/A,Mutual Fund,NAS
FGITX,Fidelity Advisor Growth & Incom,N/A,Mutual Fund,NAS
GBAYX,Balanced Allocation Fund - Inst,N/A,Mutual Fund,NAS
ASVYX,American Century Small Cap Valu,N/A,Mutual Fund,NAS
ARGNX,American Century One Choice 206,N/A,Mutual Fund,NAS
LGBVX,Lord Abbett Global Bond Fund C,N/A,Mutual Fund,NAS
PNVRX,AllianzGI NFJ Small-Cap Value,N/A,Mutual Fund,NAS
UNYBX,USAA New York Bond Fund Adv Shs,N/A,Mutual Fund,NAS
FIJLX,Fidelity Advisor Freedom 2020 F,N/A,Mutual Fund,NAS
MAPCX,"BlackRock Asian Dragon Fund, In",N/A,Mutual Fund,NAS
JEAMX,James Alpha Managed Risk Emergi,N/A,Mutual Fund,NAS
ASTZX,Astor Dynamic Allocation Fund C,N/A,Mutual Fund,NAS
ASTAX,American Century Strategic Allo,N/A,Mutual Fund,NAS
ARDVX,American Century One Choice 204,N/A,Mutual Fund,NAS
ADDVX,American Century Diversified Bo,N/A,Mutual Fund,NAS
LGMCX,Loomis Sayles Global Allocation,N/A,Mutual Fund,NAS
MAKAX,China Equity Portfolio Class A,N/A,Mutual Fund,NAS
QICLX,AQR International Multi-Style F,N/A,Mutual Fund,NAS
CFTAX,American Funds College Fd 2024,N/A,Mutual Fund,NAS
QIMRX,AQR TM International Multi-Styl,N/A,Mutual Fund,NAS
FEKIX,Federated Equity Advantage Fund,N/A,Mutual Fund,NAS
JDIEX,James Alpha Managed Risk Domest,N/A,Mutual Fund,NAS
FVLIX,Fidelity Advisor Value Leaders,N/A,Mutual Fund,NAS
FHECX,Fidelity Advisor Real Estate Fu,N/A,Mutual Fund,NAS
BACCX,"BlackRock Fds, All-Cap Energy &",N/A,Mutual Fund,NAS
MCCGX,Mirae Asset Discovery Fds Emerg,N/A,Mutual Fund,NAS
SUNAX,AIG Commodity Strategy Fund - C,N/A,Mutual Fund,NAS
MAUKX,Pioneer Multi-Asset Ultra Short,N/A,Mutual Fund,NAS
AZBPX,AllianzGI Small-Cap Fund Class,N/A,Mutual Fund,NAS
SDIBX,AIG Strategic Bond Fund - Class,N/A,Mutual Fund,NAS
PSGFX,"Principal Fds, Inc. Strategic A",N/A,Mutual Fund,NAS
GMAIX,Aberdeen Diversified Income Fd,N/A,Mutual Fund,NAS
MHFCX,AXS Managed Futures Strategy Fu,N/A,Mutual Fund,NAS
ACLEX,"American Century Inv, NT Equity",N/A,Mutual Fund,NAS
RICFX,American Funds - The Investment,N/A,Mutual Fund,NAS
MQLFX,MFS Limited Maturity Fund A,N/A,Mutual Fund,NAS
IJAWA.AS,INTEREFF AL JAPAN,N/A,Mutual Fund,AMS
S3405.MC,ACCIONES DOLYCE GESTION PATRIMO,N/A,Mutual Fund,MCE
GAGEX,Guinness Atkinson Global Energy,N/A,Mutual Fund,NAS
QIACX,Federated MDT All Cap Core Fund,N/A,Mutual Fund,NAS
MLDAX,MSIFT Limited Duration Class A,N/A,Mutual Fund,NAS
MXEPX,Great-West Aggressive Profile I,N/A,Mutual Fund,NAS
MICSX,Matthews Asian Growth and Incom,N/A,Mutual Fund,NAS
ABPAX,The AB Portfolios - AB Conserva,N/A,Mutual Fund,NAS
WCAFX,WealthBuilder Conservative Allo,N/A,Mutual Fund,NAS
SPFPX,American Beacon Sound Point Flo,N/A,Mutual Fund,NAS
FDVIX,Fidelity Advisor Diversified In,N/A,Mutual Fund,NAS
AFVZX,Applied Finance Select fund Ins,N/A,Mutual Fund,NAS
AT0000A08EX2.VI,C-QUADRAT ARTS Total Return Dyn,N/A,Mutual Fund,VIE
AT0000A1U735.VI,Raiffeisen-Inflationsschutz-Anl,N/A,Mutual Fund,VIE
H4Z1.SG,HSBC MSCI SOUTH AFRICA ETF,N/A,Mutual Fund,STU
AAAPX,DWS RREEF Real Assets Fund - Cl,N/A,Mutual Fund,NAS
FTAZX,Franklin Arizona Tax-Free Incom,N/A,Mutual Fund,NAS
AIANX,American Century Inflation-Adju,N/A,Mutual Fund,NAS
FSCIX,Fidelity Advisor Small Cap Fund,N/A,Mutual Fund,NAS
